Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Score,Score,Score,Score,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,Gtm,Date,Unnamed: 3_level_1,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
1.0,1.0,2024-11-04,,Presbyterian,REG (Non-Conf),W,88,79,,31,54,0.574,11,22,0.5,20,32,0.625,0.676,15,19,0.789,3,13,16,20,6,0,4,9,32,57,0.561,9,21,0.429,23,36,0.639,0.64,6,10,0.6,9,19,28,18,3,4,9,16
2.0,2.0,2024-11-09,@,Utah State,REG (Non-Conf),L,74,103,,25,52,0.481,8,22,0.364,17,30,0.567,0.558,16,22,0.727,8,14,22,12,2,0,17,23,38,66,0.576,7,22,0.318,31,44,0.705,0.629,20,27,0.741,15,20,35,24,12,3,7,21
3.0,3.0,2024-11-13,,Richmond,REG (Non-Conf),W,65,48,,18,51,0.353,5,24,0.208,13,27,0.481,0.402,24,30,0.8,7,29,36,12,8,1,7,13,20,50,0.4,3,21,0.143,17,29,0.586,0.43,5,13,0.385,1,28,29,10,5,3,10,22
4.0,4.0,2024-11-19,,Gardner-Webb,REG (Non-Conf),W,60,54,,21,57,0.368,6,20,0.3,15,37,0.405,0.421,12,20,0.6,10,22,32,15,6,4,8,14,19,51,0.373,3,13,0.231,16,38,0.421,0.402,13,18,0.722,6,26,32,8,4,6,13,20
5.0,5.0,2024-11-23,,LIU,REG (Non-Conf),L,76,79,,18,53,0.34,3,16,0.188,15,37,0.405,0.368,37,53,0.698,14,21,35,10,4,2,5,22,26,53,0.491,7,19,0.368,19,34,0.559,0.557,20,31,0.645,7,23,30,10,4,5,8,30
6.0,6.0,2024-11-27,,East Tennessee State,REG (Non-Conf),L,55,75,,21,53,0.396,4,17,0.235,17,36,0.472,0.434,9,18,0.5,5,23,28,16,3,5,11,14,27,64,0.422,9,24,0.375,18,40,0.45,0.492,12,18,0.667,10,27,37,13,5,2,8,18
7.0,7.0,2024-12-04,,,REG (Non-Conf),W,83,61,,29,65,0.446,10,32,0.313,19,33,0.576,0.523,15,23,0.652,14,28,42,23,4,1,6,19,22,57,0.386,5,19,0.263,17,38,0.447,0.43,12,23,0.522,4,27,31,7,4,4,6,21
8.0,8.0,2024-12-10,@,Davidson,REG (Non-Conf),L,71,75,,25,54,0.463,7,23,0.304,18,31,0.581,0.528,14,19,0.737,11,19,30,10,4,3,5,15,27,55,0.491,10,29,0.345,17,26,0.654,0.582,11,19,0.579,11,18,29,17,4,4,6,14
9.0,9.0,2024-12-14,@,Georgia State,REG (Non-Conf),W,77,63,,25,48,0.521,2,14,0.143,23,34,0.676,0.542,25,36,0.694,4,23,27,14,8,2,11,23,20,58,0.345,2,18,0.111,18,40,0.45,0.362,21,29,0.724,14,20,34,5,8,4,13,24
